tcp_sport,tcp_dport,udp_sport,udp_dport,proto,size,count,class
0,0,53,43813,17,0,1,0
55139,80,0,0,6,0,6,0
80,55139,0,0,6,0,3,0
0,0,45350,53,17,0,1,0
0,0,53,45350,17,0,1,0
55140,80,0,0,6,0,6,0
80,55140,0,0,6,0,4,0
0,0,41148,53,17,0,1,0
0,0,53,41148,17,0,1,0
41309,80,0,0,6,0,6,0
80,41309,0,0,6,0,4,0
0,0,37530,53,17,0,2,0
0,0,53,37530,17,0,2,0
59117,465,0,0,6,0,4,0
465,59117,0,0,6,0,3,0
0,0,57701,53,17,0,2,0
0,0,53,57701,17,0,2,0
57189,80,0,0,6,0,4,0
80,57189,0,0,6,0,2,0
0,0,53901,53,17,0,4,0
0,0,53,53901,17,0,4,0
57190,80,0,0,6,0,4,0
80,57190,0,0,6,0,2,0
0,0,52129,53,17,0,2,0
0,0,53,52129,17,0,2,0
57191,80,0,0,6,0,4,0
80,57191,0,0,6,0,2,0
4760,49152,0,0,6,0,12,0
49152,4760,0,0,6,2,10,0
0,0,50281,53,17,0,1,0
0,0,46043,53,17,0,2,0
0,0,53,46043,17,0,2,0
57192,80,0,0,6,0,4,0
0,0,53,50281,17,0,1,0
54817,443,0,0,6,11,359,1
80,57192,0,0,6,0,2,0
0,0,56074,53,17,0,2,0
0,0,53,56074,17,0,2,0
57194,80,0,0,6,0,4,0
443,54817,0,0,6,11,374,1
80,57194,0,0,6,0,2,0
0,0,60510,53,17,0,2,0
0,0,53,60510,17,0,2,0
57195,80,0,0,6,0,4,0
80,57195,0,0,6,0,2,0
4766,49152,0,0,6,0,5,0
49152,4766,0,0,6,1,5,0
4768,49152,0,0,6,0,10,0
49152,4768,0,0,6,2,10,0
0,0,58256,53,17,0,1,0
0,0,53,58256,17,0,1,0
0,0,54164,53,17,0,1,0
0,0,53,54164,17,0,1,0
0,0,34452,53,17,0,1,0
0,0,53,34452,17,0,1,0
0,0,33083,53,17,0,1,0
0,0,53,33083,17,0,1,0
0,0,48055,53,17,0,1,0
0,0,53,48055,17,0,1,0
59975,443,0,0,6,1,14,0
443,59975,0,0,6,4,13,0
0,0,47233,53,17,0,1,0
0,0,53,47233,17,0,1,0
55112,443,0,0,6,2,14,0
443,55112,0,0,6,3,12,0
26189,25050,0,0,6,0,9,0
25050,26189,0,0,6,0,9,0
0,0,43910,53,17,0,1,0
0,0,53,43910,17,0,1,0
48652,80,0,0,6,0,6,0
80,48652,0,0,6,0,5,0
3218,49152,0,0,6,0,10,0
49152,3218,0,0,6,2,10,0
3219,49152,0,0,6,0,15,0
49152,3219,0,0,6,3,15,0
0,0,50392,53,17,0,1,0
0,0,53,50392,17,0,1,0
52157,443,0,0,6,1,20,0
443,52157,0,0,6,5,11,0
0,0,43748,53,17,0,2,0
0,0,53,43748,17,0,2,0
52815,80,0,0,6,0,4,0
80,52815,0,0,6,0,2,0
0,0,60390,53,17,0,2,0
0,0,53,60390,17,0,2,0
52816,80,0,0,6,0,4,0
80,52816,0,0,6,0,3,0
0,0,46648,53,17,0,2,0
0,0,53,46648,17,0,2,0
52817,80,0,0,6,0,4,0
80,52817,0,0,6,0,2,0
3224,49152,0,0,6,0,5,0
49152,3224,0,0,6,1,5,0
3225,49152,0,0,6,0,11,0
49152,3225,0,0,6,2,10,0
0,0,5046,53,17,0,1,0
0,0,53,5046,17,0,1,0
0,0,5045,123,17,0,1,0
0,0,123,5045,17,0,1,0
0,0,57094,53,17,0,1,0
0,0,53,57094,17,0,1,0
47201,80,0,0,6,1,8,0
80,47201,0,0,6,0,5,0
0,0,37499,53,17,0,1,0
0,0,53,37499,17,0,1,0
3229,49152,0,0,6,0,7,0
3232,49152,0,0,6,0,5,0
49152,3232,0,0,6,1,5,0
49152,3229,0,0,6,1,5,0
26190,25050,0,0,6,0,9,0
25050,26190,0,0,6,0,9,0
0,0,33635,53,17,0,1,0
0,0,53,33635,17,0,1,0
46201,50443,0,0,6,4,56,0
0,0,53936,53,17,0,2,0
0,0,53,53936,17,0,2,0
45215,80,0,0,6,0,4,0
80,45215,0,0,6,0,2,0
0,0,33264,53,17,0,2,0
0,0,53,33264,17,0,2,0
45216,80,0,0,6,0,4,0
50443,46201,0,0,6,5,25,0
80,45216,0,0,6,0,2,0
0,0,51624,53,17,0,2,0
0,0,53,51624,17,0,2,0
45217,80,0,0,6,0,4,0
80,45217,0,0,6,0,2,0
3930,49152,0,0,6,0,5,0
49152,3930,0,0,6,1,5,0
3932,49152,0,0,6,0,5,0
49152,3932,0,0,6,1,5,0
0,0,54064,53,17,0,1,0
0,0,53,54064,17,0,1,0
41311,80,0,0,6,0,7,0
80,41311,0,0,6,0,5,0
0,0,52297,53,17,0,2,0
0,0,53,52297,17,0,2,0
56897,465,0,0,6,0,4,0
465,56897,0,0,6,0,3,0
0,0,40739,53,17,0,1,0
0,0,53,40739,17,0,1,0
35566,80,0,0,6,0,6,0
80,35566,0,0,6,0,5,0
0,0,52728,53,17,0,1,0
0,0,53,52728,17,0,1,0
0,0,35816,53,17,0,1,0
0,0,53,35816,17,0,1,0
0,0,47124,53,17,0,1,0
0,0,53,47124,17,0,1,0
0,0,40277,53,17,0,1,0
0,0,53,40277,17,0,1,0
0,0,39610,53,17,0,1,0
0,0,53,39610,17,0,1,0
59976,443,0,0,6,1,13,0
443,59976,0,0,6,4,12,0
3703,49152,0,0,6,0,6,0
49152,3703,0,0,6,1,5,0
3705,49152,0,0,6,0,5,0
49152,3705,0,0,6,1,5,0
3706,49152,0,0,6,0,5,0
49152,3706,0,0,6,1,5,0
0,0,57184,53,17,0,2,0
0,0,53,57184,17,0,2,0
47195,80,0,0,6,0,4,0
80,47195,0,0,6,0,2,0
0,0,50780,53,17,0,2,0
0,0,53,50780,17,0,2,0
47196,80,0,0,6,0,4,0
80,47196,0,0,6,0,2,0
0,0,44790,53,17,0,2,0
0,0,53,44790,17,0,2,0
47197,80,0,0,6,0,8,0
80,47197,0,0,6,0,4,0
0,0,5048,53,17,0,1,0
0,0,53,5048,17,0,1,0
0,0,5047,123,17,0,1,0
0,0,123,5047,17,0,1,0
3711,49152,0,0,6,0,10,0
3712,49152,0,0,6,0,5,0
49152,3711,0,0,6,2,10,0
49152,3712,0,0,6,1,5,0
0,0,55875,53,17,0,1,0
0,0,53,55875,17,0,1,0
51056,80,0,0,6,1,8,0
80,51056,0,0,6,0,5,0
0,0,49090,53,17,0,1,0
0,0,53,49090,17,0,1,0
35841,443,0,0,6,2,16,0
443,35841,0,0,6,3,11,0
4162,49152,0,0,6,0,10,0
49152,4162,0,0,6,2,10,0
26191,25050,0,0,6,0,9,0
25050,26191,0,0,6,0,9,0
0,0,40492,53,17,0,2,0
0,0,53,40492,17,0,2,0
0,0,38420,53,17,0,2,0
0,0,53,38420,17,0,2,0
0,0,42649,53,17,0,2,0
0,0,53,42649,17,0,2,0
33699,80,0,0,6,0,4,0
80,33699,0,0,6,0,2,0
0,0,55534,123,17,0,1,0
0,0,123,55534,17,0,1,0
4300,49152,0,0,6,0,16,0
49152,4300,0,0,6,3,15,0
4302,49152,0,0,6,0,15,0
4303,49152,0,0,6,0,10,0
49152,4302,0,0,6,3,15,0
49152,4303,0,0,6,2,10,0
4305,49152,0,0,6,0,11,0
49152,4305,0,0,6,2,10,0
0,0,47159,53,17,0,2,0
0,0,53,47159,17,0,2,0
46285,80,0,0,6,0,4,0
80,46285,0,0,6,0,2,0
0,0,54600,53,17,0,2,0
0,0,53,54600,17,0,2,0
46286,80,0,0,6,0,4,0
80,46286,0,0,6,0,2,0
0,0,49231,53,17,0,2,0
0,0,53,49231,17,0,2,0
46287,80,0,0,6,0,4,0
80,46287,0,0,6,0,2,0
0,0,50257,53,17,0,1,0
0,0,53,50257,17,0,1,0
0,0,60927,53,17,0,1,0
0,0,53,60927,17,0,1,0
0,0,47332,53,17,0,1,0
0,0,53,47332,17,0,1,0
0,0,51708,53,17,0,1,0
0,0,53,51708,17,0,1,0
0,0,60386,53,17,0,1,0
0,0,53,60386,17,0,1,0
59977,443,0,0,6,1,13,0
443,59977,0,0,6,4,12,0
0,0,38357,123,17,0,1,0
0,0,123,38357,17,0,1,0
0,0,5050,53,17,0,1,0
0,0,53,5050,17,0,1,0
0,0,5049,123,17,0,1,0
0,0,123,5049,17,0,1,0
4308,49152,0,0,6,0,10,0
4309,49152,0,0,6,0,5,0
49152,4308,0,0,6,2,10,0
49152,4309,0,0,6,1,5,0
4311,49152,0,0,6,0,5,0
49152,4311,0,0,6,1,5,0
4313,49152,0,0,6,0,5,0
49152,4313,0,0,6,1,5,0
0,0,48662,53,17,0,1,0
0,0,53,48662,17,0,1,0
32835,80,0,0,6,1,8,0
80,32835,0,0,6,0,5,0
0,0,53293,53,17,0,1,0
0,0,53,53293,17,0,1,0
41313,80,0,0,6,0,6,0
80,41313,0,0,6,0,4,0
0,0,37231,53,17,0,2,0
0,0,53,37231,17,0,2,0
35782,465,0,0,6,0,4,0
465,35782,0,0,6,0,3,0
0,0,40395,53,17,0,1,0
0,0,53,40395,17,0,1,0
32836,80,0,0,6,0,6,0
80,32836,0,0,6,0,3,0
3971,49152,0,0,6,0,10,0
49152,3971,0,0,6,2,10,0
3972,49152,0,0,6,0,5,0
49152,3972,0,0,6,1,5,0
3974,49152,0,0,6,0,5,0
49152,3974,0,0,6,1,5,0
3976,49152,0,0,6,0,5,0
49152,3976,0,0,6,1,5,0
0,0,56118,53,17,0,2,0
0,0,53,56118,17,0,2,0
40632,80,0,0,6,0,4,0
80,40632,0,0,6,0,2,0
0,0,48688,53,17,0,2,0
0,0,53,48688,17,0,2,0
40633,80,0,0,6,0,4,0
80,40633,0,0,6,0,2,0
0,0,45218,53,17,0,2,0
0,0,53,45218,17,0,2,0
40634,80,0,0,6,0,4,0
80,40634,0,0,6,0,2,0
26192,25050,0,0,6,0,8,0
25050,26192,0,0,6,0,9,0
3980,49152,0,0,6,0,10,0
49152,3980,0,0,6,2,10,0
3982,49152,0,0,6,0,10,0
49152,3982,0,0,6,2,10,0
0,0,59532,53,17,0,1,0
0,0,53,59532,17,0,1,0
51853,443,0,0,6,2,14,0
443,51853,0,0,6,3,12,0
0,0,52405,53,17,0,1,0
0,0,53,52405,17,0,1,0
52159,80,0,0,6,0,6,0
80,52159,0,0,6,0,4,0
0,0,33888,53,17,0,1,0
0,0,53,33888,17,0,1,0
41315,80,0,0,6,0,6,0
80,41315,0,0,6,0,4,0
0,0,44933,53,17,0,2,0
0,0,53,44933,17,0,2,0
59123,465,0,0,6,0,4,0
465,59123,0,0,6,0,4,0
3986,49152,0,0,6,0,5,0
49152,3986,0,0,6,1,5,0
3987,49152,0,0,6,0,5,0
49152,3987,0,0,6,1,5,0
0,0,47371,53,17,0,1,0
0,0,53,47371,17,0,1,0
52106,80,0,0,6,0,6,0
80,52106,0,0,6,0,5,0
0,0,42695,53,17,0,2,0
0,0,53,42695,17,0,2,0
40794,80,0,0,6,0,4,0
80,40794,0,0,6,0,2,0
0,0,59715,53,17,0,2,0
0,0,53,59715,17,0,2,0
40795,80,0,0,6,0,4,0
80,40795,0,0,6,0,2,0
0,0,49476,53,17,0,2,0
0,0,53,49476,17,0,2,0
40796,80,0,0,6,0,4,0
80,40796,0,0,6,0,2,0
4459,49152,0,0,6,0,5,0
49152,4459,0,0,6,1,5,0
4461,49152,0,0,6,0,10,0
4462,49152,0,0,6,0,10,0
49152,4461,0,0,6,2,10,0
49152,4462,0,0,6,2,10,0
4464,49152,0,0,6,0,10,0
49152,4464,0,0,6,2,10,0
0,0,5052,53,17,0,1,0
0,0,53,5052,17,0,1,0
0,0,5051,123,17,0,1,0
0,0,123,5051,17,0,1,0
0,0,33620,53,17,0,1,0
0,0,53,33620,17,0,1,0
54687,80,0,0,6,1,8,0
80,54687,0,0,6,0,5,0
0,0,53709,53,17,0,1,0
0,0,53,53709,17,0,1,0
0,0,44484,123,17,0,1,0
0,0,123,44484,17,0,1,0
0,0,58126,53,17,0,1,0
0,0,53,58126,17,0,1,0
0,0,38923,53,17,0,1,0
0,0,53,38923,17,0,1,0
0,0,50135,53,17,0,1,0
0,0,53,50135,17,0,1,0
0,0,40860,53,17,0,1,0
0,0,53,40860,17,0,1,0
0,0,53935,53,17,0,1,0
0,0,53,53935,17,0,1,0
59978,443,0,0,6,1,12,0
443,59978,0,0,6,4,12,0
4467,49152,0,0,6,0,5,0
49152,4467,0,0,6,1,5,0
4470,49152,0,0,6,0,5,0
49152,4470,0,0,6,1,5,0
0,0,55442,123,17,0,2,0
0,0,123,55442,17,0,2,0
0,0,55693,53,17,0,2,0
0,0,53,55693,17,0,2,0
37480,80,0,0,6,0,4,0
80,37480,0,0,6,0,2,0
0,0,56541,53,17,0,2,0
0,0,53,56541,17,0,2,0
37481,80,0,0,6,0,4,0
80,37481,0,0,6,0,2,0
0,0,48086,53,17,0,2,0
0,0,53,48086,17,0,2,0
37482,80,0,0,6,0,4,0
80,37482,0,0,6,0,2,0
3548,49152,0,0,6,0,10,0
49152,3548,0,0,6,2,10,0
26193,25050,0,0,6,0,9,0
25050,26193,0,0,6,0,9,0
46981,443,0,0,6,0,12,0
443,46981,0,0,6,4,11,0
39109,443,0,0,6,0,2,0
443,39109,0,0,6,0,1,0
0,0,37989,123,17,0,1,0
0,0,123,37989,17,0,1,0
3551,49152,0,0,6,0,5,0
49152,3551,0,0,6,1,5,0
3554,49152,0,0,6,0,5,0
49152,3554,0,0,6,1,5,0
0,0,56595,53,17,0,2,0
0,0,53,56595,17,0,2,0
56920,80,0,0,6,0,4,0
80,56920,0,0,6,0,2,0
0,0,56199,53,17,0,2,0
0,0,53,56199,17,0,2,0
56921,80,0,0,6,0,4,0
80,56921,0,0,6,0,2,0
0,0,42160,53,17,0,2,0
0,0,53,42160,17,0,2,0
56922,80,0,0,6,0,4,0
80,56922,0,0,6,0,2,0
4312,49152,0,0,6,0,6,0
4314,49152,0,0,6,0,5,0
49152,4314,0,0,6,1,5,0
49152,4312,0,0,6,1,5,0
0,0,5054,53,17,0,1,0
0,0,53,5054,17,0,1,0
0,0,5053,123,17,0,1,0
0,0,123,5053,17,0,1,0
0,0,43239,53,17,0,1,0
0,0,53,43239,17,0,1,0
52971,80,0,0,6,1,8,0
80,52971,0,0,6,0,5,0
0,0,33871,53,17,0,1,0
0,0,53,33871,17,0,1,0
0,0,51099,53,17,0,1,0
0,0,53,51099,17,0,1,0
39007,443,0,0,6,2,14,0
443,39007,0,0,6,3,12,0
4319,49152,0,0,6,0,11,0
4320,49152,0,0,6,0,11,0
49152,4319,0,0,6,2,10,0
49152,4320,0,0,6,2,10,0
0,0,53759,53,17,0,1,0
0,0,53,53759,17,0,1,0
0,0,49595,53,17,0,1,0
0,0,53,49595,17,0,1,0
0,0,46793,53,17,0,1,0
0,0,53,46793,17,0,1,0
0,0,54806,53,17,0,1,0
0,0,53,54806,17,0,1,0
0,0,52362,53,17,0,1,0
0,0,53,52362,17,0,1,0
59979,443,0,0,6,1,13,0
443,59979,0,0,6,4,12,0
0,0,33445,53,17,0,2,0
0,0,53,33445,17,0,2,0
35722,80,0,0,6,0,4,0
80,35722,0,0,6,0,2,0
0,0,33803,53,17,0,2,0
0,0,53,33803,17,0,2,0
35723,80,0,0,6,0,4,0
80,35723,0,0,6,0,2,0
0,0,36200,53,17,0,2,0
0,0,53,36200,17,0,2,0
35724,80,0,0,6,0,4,0
80,35724,0,0,6,0,2,0
26194,25050,0,0,6,0,9,0
25050,26194,0,0,6,0,9,0
0,0,46909,123,17,0,8,0
0,0,123,46909,17,0,8,0
3288,49152,0,0,6,0,5,0
3289,49152,0,0,6,0,10,0
49152,3288,0,0,6,1,5,0
49152,3289,0,0,6,2,10,0
0,0,60407,53,17,0,1,0
0,0,53,60407,17,0,1,0
48587,80,0,0,6,0,6,0
80,48587,0,0,6,0,3,0
0,0,34273,53,17,0,1,0
0,0,53,34273,17,0,1,0
48588,80,0,0,6,0,7,0
80,48588,0,0,6,1,5,0
0,0,46304,53,17,0,1,0
0,0,53,46304,17,0,1,0
41317,80,0,0,6,0,6,0
80,41317,0,0,6,0,4,0
0,0,60819,53,17,0,2,0
0,0,53,60819,17,0,2,0
60211,465,0,0,6,0,4,0
465,60211,0,0,6,0,4,0
0,0,59496,53,17,0,1,0
0,0,53,59496,17,0,1,0
41319,80,0,0,6,0,6,0
80,41319,0,0,6,0,4,0
0,0,36435,53,17,0,2,0
0,0,53,36435,17,0,2,0
39858,465,0,0,6,0,4,0
465,39858,0,0,6,0,3,0
0,0,60131,53,17,0,1,0
0,0,53,60131,17,0,1,0
48589,80,0,0,6,0,6,0
80,48589,0,0,6,0,3,0
0,0,60504,53,17,0,1,0
0,0,53,60504,17,0,1,0
48519,80,0,0,6,0,6,0
80,48519,0,0,6,0,5,0
3696,49152,0,0,6,0,5,0
3697,49152,0,0,6,0,10,0
3698,49152,0,0,6,0,10,0
49152,3696,0,0,6,1,5,0
49152,3697,0,0,6,2,10,0
49152,3698,0,0,6,2,10,0
3700,49152,0,0,6,0,6,0
49152,3700,0,0,6,1,5,0
0,0,35075,53,17,0,2,0
0,0,53,35075,17,0,2,0
51685,80,0,0,6,0,4,0
80,51685,0,0,6,0,2,0
0,0,36098,53,17,0,2,0
0,0,53,36098,17,0,2,0
51686,80,0,0,6,0,4,0
80,51686,0,0,6,0,2,0
0,0,39170,53,17,0,2,0
0,0,53,39170,17,0,2,0
51687,80,0,0,6,0,4,0
80,51687,0,0,6,0,2,0
33702,443,0,0,6,3,29,0
443,33702,0,0,6,5,23,0
56887,993,0,0,6,1,17,0
993,56887,0,0,6,4,17,0
51070,7275,0,0,6,0,7,0
7275,51070,0,0,6,2,5,0
38884,443,0,0,6,0,11,0
443,38884,0,0,6,7,15,0
37039,443,0,0,6,1,11,0
48110,443,0,0,6,1,10,0
60548,443,0,0,6,0,10,0
443,48110,0,0,6,5,10,0
443,60548,0,0,6,4,11,0
35232,443,0,0,6,5,44,0
443,35232,0,0,6,8,31,0
45136,443,0,0,6,0,13,0
443,45136,0,0,6,5,13,0
47651,443,0,0,6,3,16,0
443,47651,0,0,6,5,17,0
443,37039,0,0,6,4,8,0
35973,443,0,0,6,12,83,1
443,35973,0,0,6,103,95,1
50054,443,0,0,6,1,14,0
443,50054,0,0,6,6,15,0
54662,80,0,0,6,0,5,0
80,54662,0,0,6,0,4,0
41875,443,0,0,6,1,10,0
443,41875,0,0,6,5,8,0
56489,993,0,0,6,1,14,0
993,56489,0,0,6,2,21,0
44073,443,0,0,6,1,13,0
443,44073,0,0,6,4,11,0
47737,443,0,0,6,0,14,0
443,47737,0,0,6,6,14,0
60531,443,0,0,6,0,14,0
443,60531,0,0,6,6,14,0
51924,443,0,0,6,1,10,0
443,51924,0,0,6,4,8,0
45428,443,0,0,6,3,25,0
443,45428,0,0,6,5,14,0
44198,443,0,0,6,1,27,0
443,44198,0,0,6,6,18,0
51288,443,0,0,6,1,14,0
443,51288,0,0,6,4,12,0
43098,443,0,0,6,1,15,0
443,43098,0,0,6,19,22,1
56708,993,0,0,6,3,74,0
993,56708,0,0,6,64,108,1
45784,443,0,0,6,1,16,0
443,45784,0,0,6,20,23,1
40880,443,0,0,6,1,16,0
443,40880,0,0,6,18,24,1
38600,443,0,0,6,1,15,0
443,38600,0,0,6,18,21,1
41050,5222,0,0,6,1,18,0
39031,80,0,0,6,2,12,0
80,39031,0,0,6,1,6,0
5222,41050,0,0,6,0,15,0
0,0,5056,53,17,0,1,0
0,0,53,5056,17,0,1,0
0,0,5055,123,17,0,1,0
0,0,123,5055,17,0,1,0
0,0,48024,53,17,0,1,0
0,0,53,48024,17,0,1,0
56961,80,0,0,6,2,14,0
80,56961,0,0,6,0,9,0
3704,49152,0,0,6,0,5,0
49152,3704,0,0,6,1,5,0
3707,49152,0,0,6,0,5,0
49152,3707,0,0,6,1,5,0
0,0,53177,53,17,0,1,0
0,0,53,53177,17,0,1,0
56962,80,0,0,6,0,12,0
80,56962,0,0,6,0,8,0
0,0,46857,123,17,0,10,0
0,0,123,46857,17,0,10,0
4731,49152,0,0,6,0,11,0
49152,4731,0,0,6,2,10,0
4732,49152,0,0,6,0,11,0
49152,4732,0,0,6,2,10,0
0,0,57537,53,17,0,1,0
0,0,53,57537,17,0,1,0
0,0,28280,53,17,0,1,0
0,0,53,28280,17,0,1,0
0,0,35614,53,17,0,2,0
0,0,53,35614,17,0,2,0
41713,80,0,0,6,0,8,0
80,41713,0,0,6,0,4,0
0,0,56584,53,17,0,2,0
0,0,53,56584,17,0,2,0
41714,80,0,0,6,0,8,0
80,41714,0,0,6,0,4,0
0,0,50872,53,17,0,2,0
0,0,53,50872,17,0,2,0
41715,80,0,0,6,0,4,0
80,41715,0,0,6,0,2,0
0,0,43609,53,17,0,1,0
0,0,53,43609,17,0,1,0
41321,80,0,0,6,0,6,0
80,41321,0,0,6,0,4,0
0,0,55424,53,17,0,2,0
0,0,53,55424,17,0,2,0
56907,465,0,0,6,0,3,0
465,56907,0,0,6,0,3,0
4738,49152,0,0,6,0,10,0
49152,4738,0,0,6,2,10,0
4739,49152,0,0,6,0,11,0
49152,4739,0,0,6,2,10,0
57336,443,0,0,6,3,26,0
443,57336,0,0,6,4,14,0
40255,5222,0,0,6,0,4,0
5222,40255,0,0,6,0,4,0
38819,5222,0,0,6,0,4,0
5222,38819,0,0,6,0,4,0
37695,5222,0,0,6,0,4,0
5222,37695,0,0,6,0,4,0
44995,5222,0,0,6,0,5,0
5222,44995,0,0,6,0,4,0
45534,5222,0,0,6,0,5,0
5222,45534,0,0,6,0,4,0
35402,5222,0,0,6,0,5,0
5222,35402,0,0,6,0,4,0
40708,5222,0,0,6,0,4,0
5222,40708,0,0,6,0,4,0
45590,5222,0,0,6,0,5,0
5222,45590,0,0,6,0,4,0
35770,80,0,0,6,0,4,0
80,35770,0,0,6,0,4,0
33372,80,0,0,6,0,4,0
80,33372,0,0,6,0,4,0
48630,80,0,0,6,0,5,0
80,48630,0,0,6,0,4,0
34924,80,0,0,6,0,4,0
80,34924,0,0,6,0,4,0
57805,80,0,0,6,0,4,0
80,57805,0,0,6,0,4,0
33871,80,0,0,6,0,4,0
80,33871,0,0,6,0,4,0
37108,80,0,0,6,0,4,0
80,37108,0,0,6,0,4,0
40379,80,0,0,6,0,5,0
80,40379,0,0,6,0,3,0
36919,80,0,0,6,0,8,0
80,36919,0,0,6,1,4,0
0,0,37700,53,17,0,2,0
0,0,53,37700,17,0,2,0
0,0,40543,53,17,0,1,0
0,0,53,40543,17,0,1,0
0,0,57388,53,17,0,1,0
0,0,53,57388,17,0,1,0
0,0,43880,53,17,0,1,0
0,0,53,43880,17,0,1,0
0,0,55990,53,17,0,1,0
0,0,53,55990,17,0,1,0
59980,443,0,0,6,1,14,0
443,59980,0,0,6,4,12,0
0,0,59775,53,17,0,1,0
0,0,53,59775,17,0,1,0
41323,80,0,0,6,0,7,0
80,41323,0,0,6,0,5,0
0,0,57821,53,17,0,2,0
0,0,53,57821,17,0,2,0
33711,465,0,0,6,0,4,0
465,33711,0,0,6,0,4,0
0,0,55550,53,17,0,1,0
0,0,53,55550,17,0,1,0
0,0,60112,53,17,0,1,0
0,0,53,60112,17,0,1,0
32920,443,0,0,6,2,14,0
443,32920,0,0,6,3,12,0
0,0,49965,53,17,0,1,0
0,0,53,49965,17,0,1,0
49068,80,0,0,6,0,6,0
80,49068,0,0,6,0,5,0
4269,49152,0,0,6,0,11,0
49152,4269,0,0,6,2,10,0
4272,49152,0,0,6,0,5,0
49152,4272,0,0,6,1,5,0
0,0,39475,53,17,0,2,0
0,0,53,39475,17,0,2,0
37543,80,0,0,6,0,4,0
80,37543,0,0,6,0,2,0
0,0,41926,53,17,0,2,0
0,0,53,41926,17,0,2,0
37544,80,0,0,6,0,4,0
80,37544,0,0,6,0,2,0
0,0,57290,53,17,0,2,0
0,0,53,57290,17,0,2,0
37545,80,0,0,6,0,4,0
80,37545,0,0,6,0,2,0
0,0,5058,53,17,0,1,0
0,0,53,5058,17,0,1,0
0,0,5057,123,17,0,1,0
0,0,123,5057,17,0,1,0
0,0,55057,53,17,0,1,0
0,0,53,55057,17,0,1,0
38297,80,0,0,6,1,8,0
80,38297,0,0,6,0,5,0
4276,49152,0,0,6,0,10,0
49152,4276,0,0,6,2,10,0
0,0,29963,3478,17,0,11,0
0,0,29964,3478,17,4,176,0
0,0,3478,29963,17,0,11,0
0,0,29963,3478,17,0,11,0
0,0,29963,29963,17,2,77,0
0,0,3478,29963,17,0,11,0
0,0,29963,8089,17,0,11,0
0,0,57094,123,17,0,1,0
0,0,123,57094,17,0,1,0
26195,25050,0,0,6,0,9,0
25050,26195,0,0,6,0,9,0
3949,49152,0,0,6,0,10,0
49152,3949,0,0,6,2,10,0
3950,49152,0,0,6,0,5,0
49152,3950,0,0,6,1,5,0
0,0,67,68,17,0,3,0
0,0,58277,53,17,0,4,0
0,0,53,58277,17,1,4,0
54542,11095,0,0,6,0,8,0
11095,54542,0,0,6,0,7,0
54543,11095,0,0,6,1,14,0
11095,54543,0,0,6,1,12,0
54544,11095,0,0,6,21,59,1
11095,54544,0,0,6,3,56,0
54545,11095,0,0,6,0,8,0
11095,54545,0,0,6,0,7,0
0,0,68,67,17,0,1,0
0,0,35308,53,17,0,2,0
0,0,53,35308,17,0,2,0
33437,80,0,0,6,0,4,0
80,33437,0,0,6,0,2,0
0,0,55714,53,17,0,2,0
0,0,53,55714,17,0,2,0
33438,80,0,0,6,0,4,0
80,33438,0,0,6,0,2,0
0,0,36349,53,17,0,2,0
0,0,53,36349,17,0,2,0
33439,80,0,0,6,0,4,0
80,33439,0,0,6,0,2,0
3954,49152,0,0,6,0,5,0
49152,3954,0,0,6,1,5,0
3956,49152,0,0,6,0,5,0
49152,3956,0,0,6,1,5,0
3957,49152,0,0,6,0,5,0
49152,3957,0,0,6,1,5,0
3959,49152,0,0,6,0,5,0
49152,3959,0,0,6,1,5,0
0,0,7017,53,17,0,1,0
0,0,53,7017,17,0,1,0
0,0,33772,123,17,0,4,0
0,0,123,33772,17,0,4,0
0,0,42571,53,17,0,1,0
0,0,53,42571,17,0,1,0
41325,80,0,0,6,0,6,0
80,41325,0,0,6,0,4,0
0,0,37976,53,17,0,2,0
0,0,53,37976,17,0,2,0
60290,465,0,0,6,0,4,0
465,60290,0,0,6,0,3,0
0,0,45553,53,17,0,1,0
0,0,53,45553,17,0,1,0
45506,80,0,0,6,0,6,0
80,45506,0,0,6,0,4,0
0,0,58229,53,17,0,1,0
0,0,53,58229,17,0,1,0
0,0,58070,53,17,0,1,0
0,0,53,58070,17,0,1,0
0,0,42126,53,17,0,1,0
0,0,53,42126,17,0,1,0
0,0,59867,53,17,0,1,0
0,0,53,59867,17,0,1,0
0,0,60206,53,17,0,1,0
0,0,53,60206,17,0,1,0
59981,443,0,0,6,1,13,0
443,59981,0,0,6,4,12,0
4926,49152,0,0,6,0,5,0
49152,4926,0,0,6,1,5,0
4928,49152,0,0,6,0,10,0
4929,49152,0,0,6,0,5,0
49152,4928,0,0,6,2,10,0
49152,4929,0,0,6,1,5,0
4930,49152,0,0,6,0,10,0
49152,4930,0,0,6,2,10,0
0,0,41496,53,17,0,2,0
0,0,53,41496,17,0,2,0
55240,80,0,0,6,0,4,0
80,55240,0,0,6,0,2,0
0,0,52459,53,17,0,2,0
0,0,53,52459,17,0,2,0
55241,80,0,0,6,0,4,0
80,55241,0,0,6,0,2,0
0,0,39543,53,17,0,2,0
0,0,53,39543,17,0,2,0
55242,80,0,0,6,0,4,0
80,55242,0,0,6,0,2,0
0,0,49539,53,17,0,1,0
0,0,43067,53,17,0,2,0
0,0,53,43067,17,0,2,0
55243,80,0,0,6,0,4,0
0,0,53,49539,17,0,1,0
53120,443,0,0,6,10,311,1
