ether_type,src_ip,dst_ip,tcp_sport,tcp_dport,udp_sport,udp_dport,proto,size,count,class
2048,192.168.1.193,192.168.1.249,4530,49152,0,0,6,294,5,0
2048,192.168.1.249,192.168.1.193,49152,4530,0,0,6,1278,5,0
2048,192.168.1.193,192.168.1.249,4531,49152,0,0,6,294,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4531,0,0,6,1278,5,0
2048,192.168.1.240,72.21.192.213,0,0,38144,123,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,72.21.192.213,192.168.1.240,0,0,123,38144,17,364,7,0
2048,192.168.1.240,8.8.8.8,0,0,44612,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,44612,17,138,2,0
2048,192.168.1.240,93.184.216.34,59168,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,59168,0,0,6,72,2,0
2048,192.168.1.240,8.8.8.8,0,0,48416,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,48416,17,138,2,0
2048,192.168.1.240,93.184.216.34,59169,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,59169,0,0,6,84,3,0
2048,192.168.1.240,8.8.8.8,0,0,36311,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,36311,17,138,2,0
2048,192.168.1.240,93.184.216.34,59170,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,59170,0,0,6,72,2,0
2048,192.168.1.143,192.168.1.1,0,0,51903,53,17,72,1,0
2048,192.168.1.1,192.168.1.143,0,0,53,51903,17,439,1,0
2048,192.168.1.143,54.254.214.94,52090,80,0,0,6,160,6,0
2048,54.254.214.94,192.168.1.143,80,52090,0,0,6,347,5,0
2048,192.168.1.193,192.168.1.249,3615,49152,0,0,6,548,10,0
2048,192.168.1.249,192.168.1.193,49152,3615,0,0,6,2516,10,0
2048,192.168.1.193,192.168.1.249,3617,49152,0,0,6,294,5,0
2048,192.168.1.249,192.168.1.193,49152,3617,0,0,6,1278,5,0
2048,192.168.1.193,192.168.1.249,3618,49152,0,0,6,294,5,0
2048,192.168.1.249,192.168.1.193,49152,3618,0,0,6,1278,5,0
2048,192.168.1.193,192.168.1.249,3619,49152,0,0,6,294,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3619,0,0,6,1278,5,0
2048,192.168.1.240,8.8.8.8,0,0,40746,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,40746,17,138,2,0
2048,192.168.1.240,93.184.216.34,57776,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,57776,0,0,6,72,2,0
2048,192.168.1.240,8.8.8.8,0,0,52303,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,52303,17,138,2,0
2048,192.168.1.240,93.184.216.34,57777,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,57777,0,0,6,72,2,0
2048,192.168.1.240,8.8.8.8,0,0,60386,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,60386,17,138,2,0
2048,192.168.1.240,93.184.216.34,57778,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,57778,0,0,6,72,2,0
2048,192.168.1.196,192.168.1.1,0,0,5066,53,17,58,1,0
2048,192.168.1.1,192.168.1.196,0,0,53,5066,17,528,1,0
2048,192.168.1.196,192.189.54.33,0,0,5065,123,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,5065,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,5065,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,5065,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,5065,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,5065,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,5065,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,5065,17,76,1,0
2048,192.168.1.166,192.168.1.1,0,0,41997,53,17,65,1,0
2048,192.168.1.166,192.168.1.1,0,0,41997,53,17,65,1,0
2048,192.168.1.166,192.168.1.1,0,0,41997,53,17,65,1,0
2048,192.168.1.1,192.168.1.166,0,0,53,41997,17,270,1,0
2048,192.168.1.166,89.30.121.150,49397,80,0,0,6,1991,8,0
2048,89.30.121.150,192.168.1.166,80,49397,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,49397,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,49397,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,49397,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,49397,0,0,6,398,5,0
2048,192.168.1.239,64.233.189.188,48754,5228,0,0,6,6378,325,0
2048,64.233.189.188,192.168.1.239,5228,48754,0,0,6,87073,380,1
2048,192.168.1.193,192.168.1.249,3623,49152,0,0,6,548,10,0
2048,192.168.1.193,192.168.1.249,3624,49152,0,0,6,294,5,0
2048,192.168.1.249,192.168.1.193,49152,3623,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3624,0,0,6,1278,5,0
2048,192.168.1.193,192.168.1.249,3625,49152,0,0,6,548,10,0
2048,192.168.1.249,192.168.1.193,49152,3625,0,0,6,2516,10,0
2048,192.168.1.193,192.168.1.249,3627,49152,0,0,6,294,5,0
2048,192.168.1.249,192.168.1.193,49152,3627,0,0,6,1278,5,0
2048,192.168.1.240,192.168.1.1,0,0,42923,53,17,74,1,0
2048,192.168.1.1,192.168.1.240,0,0,53,42923,17,312,1,0
2048,192.168.1.1,192.168.1.240,0,0,53,42923,17,312,1,0
2048,192.168.1.240,8.8.8.8,0,0,51835,53,17,74,1,0
2048,8.8.8.8,192.168.1.240,0,0,53,51835,17,90,1,0
2048,192.168.1.240,54.239.26.180,33463,443,0,0,6,3019,14,0
2048,54.239.26.180,192.168.1.240,443,33463,0,0,6,3284,12,0
2048,192.168.1.112,195.154.133.202,26199,25050,0,0,6,475,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,195.154.133.202,192.168.1.112,25050,26199,0,0,6,128,9,0
2048,192.168.1.166,192.168.1.1,0,0,50038,53,17,65,1,0
2048,192.168.1.1,192.168.1.166,0,0,53,50038,17,81,1,0
2048,192.168.1.166,89.30.121.150,49398,80,0,0,6,302,6,0
2048,89.30.121.150,192.168.1.166,80,49398,0,0,6,410,3,0
2048,192.168.1.166,192.168.1.1,0,0,47003,53,17,65,1,0
2048,192.168.1.1,192.168.1.166,0,0,53,47003,17,81,1,0
2048,192.168.1.166,89.30.121.150,49399,80,0,0,6,404,7,0
2048,89.30.121.150,192.168.1.166,80,49399,0,0,6,1745,5,0
2048,192.168.1.166,192.168.1.1,0,0,53531,53,17,65,1,0
2048,192.168.1.1,192.168.1.166,0,0,53,53531,17,81,1,0
2048,192.168.1.166,89.30.121.150,49400,80,0,0,6,341,6,0
2048,89.30.121.150,192.168.1.166,80,49400,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,49400,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,49400,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,49400,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,49400,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,49400,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,49400,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,49400,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,49400,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,49400,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,49400,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,49400,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,49400,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,49400,0,0,6,349,3,0
2048,192.168.1.166,192.168.1.1,0,0,50383,53,17,65,1,0
2048,192.168.1.1,192.168.1.166,0,0,53,50383,17,81,1,0
2048,192.168.1.166,89.30.121.150,33708,80,0,0,6,302,6,0
2048,89.30.121.150,192.168.1.166,80,33708,0,0,6,410,3,0
2048,192.168.1.166,192.168.1.1,0,0,36113,53,17,65,1,0
2048,192.168.1.1,192.168.1.166,0,0,53,36113,17,81,1,0
2048,192.168.1.166,89.30.121.150,33709,80,0,0,6,405,7,0
2048,89.30.121.150,192.168.1.166,80,33709,0,0,6,1738,5,0
2048,89.30.121.150,192.168.1.166,80,33709,0,0,6,1738,5,0
2048,89.30.121.150,192.168.1.166,80,33709,0,0,6,1738,5,0
2048,89.30.121.150,192.168.1.166,80,33709,0,0,6,1738,5,0
2048,89.30.121.150,192.168.1.166,80,33709,0,0,6,1738,5,0
2048,89.30.121.150,192.168.1.166,80,33709,0,0,6,1738,5,0
2048,89.30.121.150,192.168.1.166,80,33709,0,0,6,1738,5,0
2048,89.30.121.150,192.168.1.166,80,33709,0,0,6,1738,5,0
2048,89.30.121.150,192.168.1.166,80,33709,0,0,6,1738,5,0
2048,89.30.121.150,192.168.1.166,80,33709,0,0,6,1738,5,0
2048,89.30.121.150,192.168.1.166,80,33709,0,0,6,1738,5,0
2048,89.30.121.150,192.168.1.166,80,33709,0,0,6,1738,5,0
2048,89.30.121.150,192.168.1.166,80,33709,0,0,6,1738,5,0
2048,89.30.121.150,192.168.1.166,80,33709,0,0,6,1738,5,0
2048,89.30.121.150,192.168.1.166,80,33709,0,0,6,1738,5,0
2048,89.30.121.150,192.168.1.166,80,33709,0,0,6,1738,5,0
2048,192.168.1.193,192.168.1.249,3739,49152,0,0,6,548,10,0
2048,192.168.1.249,192.168.1.193,49152,3739,0,0,6,2516,10,0
2048,192.168.1.193,192.168.1.249,3742,49152,0,0,6,802,15,0
2048,192.168.1.249,192.168.1.193,49152,3742,0,0,6,3754,15,0
2048,192.168.1.177,192.168.1.1,0,0,45876,53,17,62,1,0
2048,192.168.1.1,192.168.1.177,0,0,53,45876,17,134,1,0
2048,192.168.1.177,192.168.1.1,0,0,58096,53,17,66,1,0
2048,192.168.1.1,192.168.1.177,0,0,53,58096,17,66,1,0
2048,192.168.1.177,192.168.1.1,0,0,52697,53,17,64,1,0
2048,192.168.1.1,192.168.1.177,0,0,53,52697,17,64,1,0
2048,192.168.1.177,192.168.1.1,0,0,36724,53,17,68,1,0
2048,192.168.1.1,192.168.1.177,0,0,53,36724,17,68,1,0
2048,192.168.1.177,192.168.1.1,0,0,54765,53,17,98,2,0
2048,192.168.1.1,192.168.1.177,0,0,53,54765,17,114,2,0
2048,192.168.1.177,176.31.232.79,59984,443,0,0,6,1037,13,0
2048,176.31.232.79,192.168.1.177,443,59984,0,0,6,4995,12,0
2048,176.31.232.79,192.168.1.177,443,59984,0,0,6,4995,12,0
2048,176.31.232.79,192.168.1.177,443,59984,0,0,6,4995,12,0
2048,192.168.1.166,192.168.1.1,0,0,43517,53,17,65,1,0
2048,192.168.1.1,192.168.1.166,0,0,53,43517,17,81,1,0
2048,192.168.1.166,89.30.121.150,33710,80,0,0,6,341,6,0
2048,89.30.121.150,192.168.1.166,80,33710,0,0,6,361,4,0
2048,89.30.121.150,192.168.1.166,80,33710,0,0,6,361,4,0
2048,89.30.121.150,192.168.1.166,80,33710,0,0,6,361,4,0
2048,89.30.121.150,192.168.1.166,80,33710,0,0,6,361,4,0
2048,89.30.121.150,192.168.1.166,80,33710,0,0,6,361,4,0
2048,89.30.121.150,192.168.1.166,80,33710,0,0,6,361,4,0
2048,89.30.121.150,192.168.1.166,80,33710,0,0,6,361,4,0
2048,89.30.121.150,192.168.1.166,80,33710,0,0,6,361,4,0
2048,89.30.121.150,192.168.1.166,80,33710,0,0,6,361,4,0
